ID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
11202,385000,3,2.5,2230,8296,2,0,0,3,7,2230,0,2004,0,0,98058,47.4386,-122.116,2480,5940
11203,1020000,4,3,2720,4800,1.5,0,0,5,8,1790,930,1928,0,0,98105,47.6595,-122.283,2260,4800
11204,1430000,5,3,2840,6240,2,0,0,5,9,2440,400,1905,0,0,98112,47.6285,-122.309,2940,6000
11205,240000,3,1.75,1260,7362,1,0,0,3,7,1260,0,1984,0,0,98038,47.3602,-122.052,1530,7232
11206,217000,3,1.5,1860,8505,1,0,0,4,7,1860,0,1967,0,0,98023,47.3106,-122.365,1810,8262
11207,385000,3,1.75,1220,1450,1,0,0,3,6,620,600,1905,0,0,98119,47.6361,-122.368,1660,2960
11208,475000,3,2.5,2220,60984,2,0,0,4,8,2220,0,1987,0,0,98027,47.4802,-122.052,1930,55333
11209,724950,4,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,0,98107,47.6631,-122.361,1760,3880
11210,935000,5,4.5,4230,9701,2,0,0,3,10,4230,0,1999,0,0,98006,47.5444,-122.131,4130,12253
11211,169950,3,1,840,8470,1,0,0,4,6,840,0,1961,0,0,98023,47.3275,-122.338,840,8450
11212,585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,0,98006,47.5443,-122.172,2290,7984
11213,585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,0,98006,47.5443,-122.172,2290,7984
11214,480000,5,3.5,3480,12821,2,0,2,3,10,2890,590,2004,0,0,98092,47.2641,-122.215,3400,9870
11215,635000,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,1935,0,0,98155,47.764,-122.302,2430,17888
11216,368750,3,2.5,2230,5717,2,0,0,3,7,2230,0,2004,0,0,98058,47.4388,-122.117,2230,5194
11217,589000,3,2.5,2250,4337,2,0,0,3,8,2250,0,2004,0,0,98075,47.5908,-122.017,2250,4721
11218,316500,3,2.5,1770,3873,2,0,0,3,7,1770,0,2005,0,0,98058,47.4648,-122.144,2280,4330
11219,536000,4,2.5,2880,8833,2,0,0,3,7,2880,0,2006,0,0,98065,47.5388,-121.89,2570,5234
11220,563750,4,2.75,2690,25000,1,0,0,3,8,1750,940,1978,0,0,98029,47.5537,-122.026,2640,28250
11221,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,0,98003,47.3467,-122.307,1440,7752
11222,267950,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,0,98003,47.3467,-122.307,1440,7752
11223,269950,4,2.5,2540,8400,2,0,0,5,7,2540,0,1977,0,0,98032,47.3754,-122.277,1600,8050
11224,731688,4,3,2630,5772,2,0,0,3,9,2630,0,2006,0,0,98052,47.6952,-122.133,3460,6158
11225,240000,3,1.5,1890,9000,1,0,0,3,7,1190,700,1959,0,0,98188,47.4425,-122.272,2060,9000
11226,555950,2,1,1220,5040,1,0,0,3,7,1220,0,1961,0,0,98117,47.6957,-122.364,1420,5040
11227,289000,2,1,710,6300,1,0,0,3,6,710,0,1942,0,0,98126,47.5155,-122.374,740,6300
11228,525000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,0,98074,47.6359,-122.052,2990,12049
11229,745000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,0,98074,47.6359,-122.052,2990,12049
11230,535000,3,2,2740,23505,2,0,4,3,10,2740,0,1988,0,0,98001,47.319,-122.26,2800,16400
11231,270000,3,2.25,1740,7345,1,0,0,3,7,1380,360,1973,0,0,98032,47.3663,-122.285,1770,8250
11232,970000,4,1.75,4060,4000,2,0,3,3,10,2890,1170,1953,1995,1,98199,47.6375,-122.389,1860,4000
11233,915000,5,2.5,3490,18850,1,0,4,4,9,1840,1650,1958,0,0,98005,47.5955,-122.176,2690,11625
11234,265000,4,1.75,1860,9112,1,0,0,4,7,1110,750,1963,0,0,98032,47.3792,-122.282,1570,9112
11235,426000,4,2.25,2120,7700,1,0,0,4,7,1490,630,1976,0,0,98034,47.7207,-122.165,1890,8203
11236,325000,3,2,2330,4950,1.5,0,0,3,6,1430,900,1900,0,0,98118,47.5585,-122.29,1160,5115
11237,615000,3,1.75,1670,5100,1,0,2,5,7,990,680,1954,0,0,98144,47.5898,-122.291,2140,4452
11238,310000,3,1.75,2130,7140,1,0,0,3,8,1580,550,1979,0,0,98023,47.3074,-122.341,2180,7906
11239,340000,4,1.75,1900,7313,1,0,0,3,7,1900,0,1973,0,0,98034,47.7311,-122.232,1420,7384
11240,562500,2,1,1170,2800,1.5,0,0,4,5,1170,0,1905,0,0,98103,47.6574,-122.345,1660,4996
11241,2450000,7,4.25,4670,23115,2,0,2,3,11,4670,0,1992,0,0,98039,47.6183,-122.227,3240,13912
11242,250000,4,1.5,2500,6300,1,0,0,4,7,1500,1000,1961,0,0,98032,47.3781,-122.284,1720,8925
11243,633000,4,2.5,2020,8044,2,0,0,3,8,2020,0,1990,0,0,98074,47.6247,-122.043,2320,7328
11244,310000,3,2,1290,886,3,0,0,3,7,1290,0,2004,0,0,98125,47.7161,-122.295,1270,1152
11245,439000,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,0,98045,47.4821,-121.719,1560,54806
11246,299500,3,1.75,1820,8813,2,0,0,3,7,1820,0,1994,0,0,98003,47.2622,-122.303,1780,7349
11247,537000,3,3,2410,7479,2,0,2,3,7,2410,0,1942,1988,1,98155,47.7394,-122.288,2610,7479
11248,699000,4,2.5,2440,14470,1,0,0,4,9,1660,780,1970,0,0,98005,47.6401,-122.168,2810,15564
11249,330000,2,1,800,4533,1,0,0,3,6,600,200,1929,0,0,98115,47.6979,-122.325,1720,6800
11250,200000,3,1,1480,5600,1,0,0,4,6,940,540,1947,0,0,98178,47.5045,-122.27,1350,11100
11251,1300000,3,2.75,3450,5350,1.5,0,3,4,9,2590,860,1925,0,0,98199,47.6389,-122.407,2910,5350
11252,2000000,3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,0,0,98125,47.7175,-122.278,2590,12958
11253,200000,2,0.75,780,55764,1,0,0,4,4,780,0,1945,0,0,98058,47.442,-122.105,1620,30847
11254,402000,4,2.75,2950,15540,1,0,0,4,8,2120,830,1974,0,0,98042,47.3845,-122.152,2840,17136
11255,274000,4,1.75,1940,7500,1,0,0,4,7,1720,220,1966,0,0,98030,47.3736,-122.215,2000,9000
11256,1540000,4,4.5,5770,10050,1,0,3,5,9,3160,2610,1949,0,0,98115,47.677,-122.275,2950,6700
11257,628000,4,2,2280,6010,1,0,0,3,7,1140,1140,1900,0,0,98122,47.6034,-122.289,2240,6200
11258,675000,6,1.75,2740,6360,1,0,3,3,8,1370,1370,1953,0,0,98146,47.5062,-122.385,2150,6600
11259,429900,4,3.25,3760,4675,2,0,0,3,8,2740,1020,2007,0,0,98038,47.3862,-122.048,3280,4033
11260,260000,3,1.5,1580,8184,1,0,0,3,7,1140,440,1954,0,0,98148,47.4294,-122.331,1540,9476
11261,690000,3,1.75,1600,4400,1,0,0,3,7,1030,570,1941,0,0,98112,47.6348,-122.281,2150,4000
11262,360000,4,2.5,2610,7333,2,0,0,3,8,2610,0,1988,0,0,98003,47.2721,-122.293,2280,9033
11263,499000,3,1.75,1840,5000,1,0,0,4,7,920,920,1910,0,0,98117,47.6808,-122.376,1220,5000
11264,159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,0,98055,47.4806,-122.223,2140,7405
11265,1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,0,0,98004,47.6409,-122.207,3000,16624
11266,150000,3,1,1200,9527,1,0,0,3,7,1200,0,1959,0,0,98168,47.5112,-122.316,1510,9457
11267,840000,4,2.25,2720,8712,2,0,0,4,9,2720,0,1976,0,0,98006,47.5616,-122.153,2470,8714
11268,499000,4,2.5,3100,5700,2,0,0,3,9,3100,0,2011,0,0,98038,47.3696,-122.058,3060,6000
11269,340000,4,2.5,1910,7201,1,0,0,3,7,1210,700,1987,0,0,98198,47.3908,-122.316,1690,7554
11270,405100,4,2,1580,7300,1,0,0,4,7,1580,0,1955,0,0,98155,47.7598,-122.328,1180,9450
11271,723000,4,2.25,1960,8680,1,0,0,4,8,1290,670,1959,0,0,98004,47.6076,-122.192,2160,8680
11272,430000,8,3.25,4300,10441,2,0,0,4,8,2800,1500,1979,0,0,98059,47.4786,-122.131,1780,10457
11273,645000,3,1.75,1840,4255,1,0,0,3,7,940,900,1907,2005,1,98116,47.58,-122.392,1600,4255
11274,925000,5,3,2710,4200,2,0,0,3,7,1890,820,1919,2014,1,98115,47.6754,-122.307,2150,4200
11275,690000,4,2,1760,7800,1,0,0,3,8,1760,0,1954,0,0,98117,47.6945,-122.38,1950,7800
11276,358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,0,98031,47.4204,-122.201,2155,7245
11277,683000,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,0,98112,47.6197,-122.287,2280,4000
11278,650000,3,1,1430,4240,1.5,0,0,3,7,1430,0,1924,0,0,98103,47.6595,-122.337,1660,4240
11279,288000,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,0,98002,47.3098,-122.223,1056,4807
11280,283748,3,2.25,1940,9560,2,0,0,3,7,1940,0,1989,0,0,98023,47.2998,-122.387,1800,9560
11281,370000,3,2.25,1600,7620,1,0,0,3,7,1280,320,1987,0,0,98011,47.774,-122.208,1600,8215
11282,399950,4,2.75,3210,41689,1,0,0,4,8,1610,1600,1989,0,0,98042,47.3493,-122.062,2100,41384
11283,360000,5,2.5,2880,6902,1,0,0,3,8,1680,1200,1976,2007,1,98058,47.4332,-122.144,2080,5586
11284,396900,3,2,1360,3120,2,0,0,3,7,1360,0,1989,0,0,98115,47.6943,-122.307,1360,3120
11285,321000,3,2.5,2014,4500,2,0,0,3,7,2014,0,2005,0,0,98001,47.3371,-122.256,2014,4500
11286,245000,3,2,1440,7008,1,0,0,3,7,1440,0,1985,0,0,98030,47.3702,-122.182,1680,7200
11287,257000,4,2.75,2330,7642,1,0,0,3,8,1800,530,1990,0,0,98023,47.2946,-122.37,2320,7933
11288,423000,4,1.75,1880,7303,1,0,0,3,7,1010,870,1976,0,0,98034,47.7129,-122.203,1710,7200
11289,500000,4,2.5,2230,8560,2,0,0,3,8,2230,0,2002,0,0,98059,47.4877,-122.143,2400,7756
11290,475000,3,1.75,1720,3825,1.5,0,0,3,7,1720,0,1925,0,0,98105,47.666,-122.327,2000,3825
11291,625000,4,2.25,3230,9935,2,0,0,3,8,3230,0,1986,0,0,98028,47.7685,-122.257,2820,9722
11292,194000,3,1,1180,6050,1,0,0,3,6,820,360,1944,0,0,98178,47.4945,-122.249,1070,6050
11293,410000,3,2.25,1450,19206,2,0,0,3,7,1450,0,1989,0,0,98074,47.62,-122.052,1710,21485
11294,1030000,4,2.5,2370,10858,2,0,0,3,9,2370,0,2003,0,0,98004,47.6336,-122.192,2510,21673
11295,348500,4,1.75,1870,7575,1,0,0,3,7,1480,390,1972,0,0,98034,47.7205,-122.218,1670,7575
11296,380000,3,1,1220,3000,1.5,0,0,3,6,1220,0,1901,0,0,98103,47.6506,-122.346,1350,3000
11297,660000,3,2,1770,2150,3,0,0,3,8,1770,0,1999,0,0,98122,47.6102,-122.314,2010,3200
11298,525000,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,0,98105,47.6706,-122.268,1500,6800
11299,235000,3,2,1110,8724,1,0,0,4,7,1110,0,1990,0,0,98002,47.3056,-122.206,1390,7750
11300,1210000,4,3.75,4980,18069,2,0,3,3,11,4980,0,2006,0,0,98065,47.5348,-121.856,4080,14577
11301,268000,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,0,0,98002,47.284,-122.202,2100,7711
11302,549950,3,2.5,2680,5860,2,0,0,3,8,2680,0,2001,0,0,98011,47.7557,-122.223,2680,5860
11303,299000,4,2.25,1870,6693,2,0,0,3,7,1870,0,1996,0,0,98003,47.2774,-122.299,1650,6518
11304,715000,6,2.75,3400,5000,2,0,2,3,8,2860,540,1977,0,0,98107,47.6728,-122.362,1800,5000
11305,345000,3,1.75,1860,7191,1,0,0,4,7,1260,600,1975,0,0,98058,47.4338,-122.168,1850,7490
11306,1600000,3,3.25,3790,19000,2,0,4,3,10,3790,0,1985,0,0,98177,47.724,-122.373,2740,18628
11307,534640,3,2.5,2130,3500,1,0,0,4,8,1210,920,1994,0,0,98072,47.736,-122.159,2030,3710
11308,1230000,3,2.5,2860,4500,2,0,2,3,8,1980,880,1915,0,0,98119,47.6463,-122.371,2310,4500
11309,351000,4,2.5,2370,7274,2,0,0,3,7,2370,0,1997,0,0,98031,47.3982,-122.171,2090,7656
11310,745000,4,2.25,2290,10409,2,0,0,3,8,2290,0,1972,0,0,98005,47.6351,-122.168,2040,10409
11311,320000,2,1,1120,5329,1,0,1,3,6,750,370,1929,0,0,98126,47.5421,-122.378,1530,5330
11312,555700,3,2,1810,12420,1,0,0,4,7,1810,0,1957,0,0,98008,47.5888,-122.127,2230,12330
11313,690000,4,2.5,3220,35400,2,0,0,3,9,3220,0,1991,0,0,98072,47.7547,-122.114,3050,35252
11314,308500,2,1,850,6174,1,0,0,4,7,850,0,1950,0,0,98155,47.7352,-122.328,1100,6174
11315,340000,4,2.5,2665,5868,2,0,0,3,9,2665,0,2006,0,0,98030,47.3831,-122.185,2665,6092
11316,937750,4,2.75,2580,3560,1.5,0,0,5,7,1710,870,1917,0,0,98115,47.6753,-122.304,1980,3800
11317,725126,4,2.5,3200,12369,2,0,0,3,10,3200,0,1998,0,0,98059,47.5273,-122.143,3770,12960
11318,135000,3,1,840,3000,1,0,0,3,5,840,0,1943,0,0,98178,47.494,-122.275,1010,6000
11319,635000,4,2.5,2970,7961,1,0,0,3,8,2020,950,1969,0,0,98125,47.7118,-122.29,1410,7959
11320,245500,2,1,790,7500,1,0,0,3,6,790,0,1950,0,0,98011,47.7644,-122.198,1970,8970
11321,230000,6,1.5,2140,36509,1.5,0,0,4,8,2140,0,1903,1979,1,98001,47.2668,-122.252,1710,12000
11322,1770000,3,2.5,2580,14603,1,0,2,4,9,2580,0,1951,0,0,98004,47.6199,-122.212,2410,14347
11323,425000,5,2.5,2180,7875,1,0,0,4,7,1200,980,1955,0,0,98133,47.7543,-122.341,1840,5105
11324,220000,2,1,1060,10423,1.5,0,0,3,7,1060,0,1965,0,0,98125,47.705,-122.313,2240,10200
11325,370000,3,2,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,1,98155,47.7522,-122.304,1620,9519
11326,390000,3,2,1840,16815,1,0,0,5,7,960,880,1972,0,0,98059,47.4837,-122.11,1810,16732
11327,239000,3,1.75,1340,16480,1,0,0,4,7,1340,0,1968,0,0,98042,47.364,-122.162,1520,10451
11328,345000,4,2.25,2320,7350,2,0,0,3,8,2320,0,1973,0,0,98058,47.4512,-122.131,2170,7350
11329,289000,3,2.5,2110,8304,1,0,0,4,7,2110,0,1985,0,0,98030,47.3558,-122.173,1680,7508
11330,285000,5,1.5,1840,8050,1.5,0,0,4,7,1840,0,1962,0,0,98198,47.3668,-122.312,1690,8151
11331,147400,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,0,98146,47.4842,-122.346,1410,9840
11332,600000,2,1,1290,4636,1,0,0,3,7,1290,0,1924,0,0,98112,47.6393,-122.301,1940,4635
11333,245000,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,0,98178,47.4911,-122.224,2230,10753
11334,520000,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,0,98178,47.4911,-122.224,2230,10753
11335,448000,5,3.5,3740,24684,2,0,0,3,9,2760,980,1998,0,0,98038,47.3832,-122.057,2880,26023
11336,270000,4,2.75,2440,7150,1,0,0,3,7,1200,1240,1963,1985,1,98032,47.3662,-122.282,1790,7150
11337,872500,3,2.5,2040,6000,1,0,0,3,8,1840,200,1951,0,0,98109,47.6334,-122.35,1820,4920
11338,225000,3,1.5,1660,7221,1,0,0,3,7,980,680,1962,0,0,98168,47.4962,-122.32,1770,8083
11339,169000,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,0,98032,47.3731,-122.286,1970,8400
11340,279950,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,0,98032,47.3731,-122.286,1970,8400
11341,310000,3,2.25,1960,2345,2,0,0,3,7,1750,210,2003,0,0,98118,47.5419,-122.288,1760,1958
11342,650000,10,2,3610,11914,2,0,0,4,7,3010,600,1958,0,0,98006,47.5705,-122.175,2040,11914
11343,930000,2,1.5,1800,4500,1,0,2,3,7,1000,800,1942,0,0,98109,47.6305,-122.347,2270,3840
11344,412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,0,0,98106,47.5688,-122.363,1300,5000
11345,507000,3,2.5,2120,7201,2,0,0,3,8,2120,0,2003,0,0,98133,47.7174,-122.337,1930,7206
11346,1760000,4,4,3860,67953,2,0,2,4,12,3860,0,1927,0,0,98177,47.7469,-122.378,4410,128066
11347,230000,3,2.5,1340,3011,2,0,0,3,7,1340,0,1995,0,0,98038,47.3839,-122.038,1060,3232
11348,370000,4,2.5,2570,7753,2,0,0,3,8,2570,0,1987,0,0,98058,47.4237,-122.162,2140,7615
11349,619100,3,1.75,1870,7030,1,0,0,3,7,1870,0,1977,0,0,98033,47.6999,-122.17,1820,7500
11350,805000,3,2.25,2860,11250,1,0,1,5,8,2290,570,1956,0,0,98166,47.4534,-122.372,2030,11250
11351,350000,2,1.5,1070,937,3,0,0,3,8,1070,0,2003,0,0,98115,47.6761,-122.3,1100,3200
11352,225000,2,1,940,15000,1,0,0,3,7,940,0,1960,0,0,98055,47.4312,-122.195,1450,15000
11353,335000,3,2.5,2588,5701,2,0,0,3,8,2588,0,2008,0,0,98042,47.3449,-122.151,2389,5702
11354,500000,3,1.75,1690,48096,1,0,0,3,7,1690,0,1973,0,0,98053,47.6745,-122.061,2070,35160
11355,2200000,4,3.75,3790,7200,2,0,0,3,10,2530,1260,1931,0,0,98112,47.6264,-122.289,3250,7200
11356,415000,3,1.5,1090,8400,1,0,0,4,7,1090,0,1966,0,0,98008,47.6219,-122.115,1320,8400
11357,399000,3,3,2240,10479,2,0,0,4,7,1710,530,1950,0,0,98106,47.5529,-122.356,1530,5244
11358,376000,2,1,1150,4000,1,0,0,3,7,1150,0,1947,0,0,98199,47.6575,-122.394,1150,4288
11359,340000,3,2,1870,3378,1,0,0,3,7,1120,750,1913,0,0,98136,47.5371,-122.393,1870,1872
11360,490000,5,2.75,2990,7200,2,0,0,3,8,2990,0,1997,0,0,98059,47.4955,-122.16,2710,7620
11361,374000,4,2.5,2580,6260,2,0,0,3,7,2580,0,2004,0,0,98056,47.4858,-122.185,2160,3600
11362,852000,4,1,2220,3588,1.5,0,0,4,7,1470,750,1927,0,0,98115,47.6854,-122.308,1740,3588
11363,473000,3,2.25,1620,12309,2,0,0,3,7,1620,0,1987,0,0,98074,47.6188,-122.029,2030,13963
11364,540000,3,1.75,2590,25992,1,0,0,3,8,1970,620,1968,0,0,98029,47.5521,-122.03,2590,29250
11365,431000,2,2,1390,12530,1,0,0,3,8,970,420,1959,0,0,98155,47.7499,-122.29,1940,12530
11366,435000,4,3,2270,7245,1,0,0,3,7,1410,860,1979,0,0,98155,47.7722,-122.315,1740,7571
11367,1050000,4,3,2920,33976,1,0,3,5,8,1460,1460,1964,0,0,98008,47.6164,-122.104,2970,15210
11368,157500,3,1,1100,27008,1,0,0,3,6,960,140,1935,0,0,98178,47.4963,-122.249,1280,8890
11369,550000,3,2.5,2800,10603,2,0,0,3,9,2800,0,2001,0,0,98011,47.7528,-122.195,2580,10603
11370,426500,4,2.75,2100,88426,1,0,0,3,6,2100,0,1990,0,0,98038,47.399,-122.011,2150,63162
11371,350000,3,1,1790,3876,1.5,0,0,5,7,1090,700,1904,0,0,98144,47.575,-122.288,1360,4080
11372,542000,3,2.25,2220,12056,2,0,0,3,8,2220,0,1985,0,0,98052,47.7148,-122.101,2320,12025
11373,289950,3,2.5,1770,9450,1,0,0,3,8,1770,0,1988,0,0,98001,47.3196,-122.272,2200,8582
11374,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,1,98004,47.6185,-122.219,3590,12670
11375,471000,2,1,840,5100,1,0,0,4,7,840,0,1949,0,0,98117,47.6779,-122.384,1550,5100
11376,250000,4,2.75,1830,6643,2,0,0,3,8,1830,0,2001,0,0,98001,47.2601,-122.286,2400,6472
11377,155000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,0,98003,47.3284,-122.331,1230,8400
11378,515000,4,1.5,1740,8160,1.5,0,0,4,7,1400,340,1946,0,0,98177,47.7243,-122.363,1600,8160
11379,350000,2,1.75,1080,7242,2,0,0,4,7,1080,0,1984,0,0,98034,47.7065,-122.235,1800,7321
11380,1300000,4,1.75,2610,21600,1,0,0,4,8,2610,0,1966,0,0,98004,47.6245,-122.227,2920,20330
11381,175000,3,1,1070,6164,1,0,0,3,7,1070,0,1967,0,0,98001,47.3377,-122.291,1320,7920
11382,545000,2,2,1430,3880,1,0,0,4,7,1430,0,1949,0,0,98117,47.6844,-122.392,1430,3880
11383,390000,2,1,670,11505,1,0,0,3,5,670,0,2003,0,0,98059,47.499,-122.157,2180,11505
11384,645000,4,2.5,2860,14000,2,0,0,3,8,2860,0,1995,0,0,98019,47.7306,-121.973,2650,14564
11385,410000,3,1.5,2270,8187,1,0,0,4,8,1420,850,1954,0,0,98155,47.7573,-122.278,2020,14092
11386,725000,3,1.75,1860,6000,2,0,2,4,8,1860,0,1959,0,0,98144,47.5981,-122.288,3030,7119
11387,1150000,6,4.5,6040,219542,2,0,0,3,11,4100,1940,1996,0,0,98029,47.5622,-122.003,2010,32362
11388,300000,2,1,1010,11919,1,0,0,3,6,1010,0,1947,0,0,98155,47.7461,-122.322,1220,11240
11389,752000,4,2.5,2570,8178,1,0,2,3,8,1710,860,1961,0,0,98118,47.5483,-122.261,2050,7500
11390,585000,4,2.5,1950,3720,2,0,0,3,8,1950,0,2004,0,0,98029,47.5503,-121.997,1720,3720
11391,678700,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,0,98033,47.6669,-122.179,2500,8548
11392,603000,4,2.25,2110,11155,2,0,0,3,9,2110,0,1975,0,0,98074,47.6386,-122.058,2660,11900
11393,715000,3,1.75,1650,7276,1.5,0,4,4,7,1150,500,1928,0,0,98117,47.6989,-122.399,2300,8088
11394,1400000,4,3,3520,128502,2,0,2,4,10,3520,0,1981,0,0,98072,47.7448,-122.117,3260,79714
11395,467500,2,1.75,1490,4800,1,0,0,4,7,750,740,1918,0,0,98136,47.5496,-122.391,1400,6000
11396,359000,3,2.25,1650,7218,1,0,0,3,7,1230,420,1985,0,0,98133,47.7237,-122.335,1690,7459
11397,450000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,1,98042,47.3549,-122.111,1440,42180
11398,935000,3,2,1720,2000,1.5,0,0,3,8,1060,660,1910,2000,1,98109,47.6384,-122.35,1590,4000
11399,615000,3,2.5,1980,3128,2,0,0,3,8,1890,90,2009,0,0,98027,47.5456,-122.016,2160,2240
11400,1030000,3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,0,0,98033,47.6642,-122.171,2710,8865
11401,283500,4,2.5,1990,5577,2,0,0,3,7,1990,0,1999,0,0,98092,47.3191,-122.191,2020,6400
11402,340000,2,1,860,7102,1,0,0,3,6,860,0,1947,0,0,98177,47.7042,-122.369,1450,7102
11403,370000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,0,98188,47.4449,-122.274,2320,9129
11404,265000,4,1,1940,9533,1,0,0,3,7,1080,860,1962,0,0,98031,47.4139,-122.208,1940,8839
11405,480000,4,2.25,2520,2370,2,0,0,3,8,1690,830,1908,0,0,98122,47.6109,-122.303,1530,2370
11406,667500,3,2,1880,3800,1,0,0,5,7,1030,850,1927,0,0,98115,47.6841,-122.309,1700,3800
11407,1400000,3,2.5,2910,10044,2,0,0,4,10,2910,0,1989,0,0,98004,47.5845,-122.199,2420,12287
11408,2300000,7,4.75,5310,8816,2,0,0,3,10,3650,1660,2013,0,0,98004,47.6221,-122.208,2920,10610
11409,465000,3,2.25,2670,7500,1,0,0,4,7,1640,1030,1966,0,0,98166,47.4608,-122.354,1970,9598
11410,192500,1,1,470,63737,1,0,2,5,5,470,0,1924,0,0,98022,47.2163,-121.984,1350,46762
11411,345000,3,1,1060,5600,1,0,0,4,6,760,300,1943,0,0,98146,47.5116,-122.379,1310,5600
11412,439800,3,1.5,1120,6900,1,0,0,5,7,1120,0,1956,0,0,98007,47.6023,-122.132,1300,7000
11413,468000,4,1.75,2250,8580,1,0,0,4,7,1330,920,1958,0,0,98011,47.7633,-122.199,2250,10032
11414,775000,4,2.5,2070,8473,1,0,0,4,8,1250,820,1976,0,0,98033,47.6608,-122.19,2070,9499
11415,684680,4,2.25,2370,9360,2,0,0,4,8,2370,0,1979,0,0,98052,47.6518,-122.123,2370,9720
11416,910000,4,3.5,3570,27699,2,0,0,3,11,3570,0,1990,0,0,98052,47.7173,-122.098,3800,35880
11417,3640000,4,3.25,4830,22257,2,1,4,4,11,4830,0,1990,0,0,98039,47.6409,-122.241,3820,25582
11418,375000,3,1.75,1160,22470,1,0,0,4,7,1160,0,1976,0,0,98028,47.7595,-122.23,1940,15999
11419,250000,3,2.5,1610,6600,2,0,0,3,7,1610,0,1994,0,0,98003,47.2827,-122.302,1660,7689
11420,3070000,5,3,4150,7500,2.5,0,4,5,11,3510,640,1909,0,0,98119,47.6303,-122.362,2250,4050
11421,442500,4,2.25,1840,7575,1,0,0,4,7,1390,450,1973,0,0,98034,47.7328,-122.198,1820,7500
11422,900000,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,0,98092,47.2604,-122.139,2710,217790
11423,699000,3,2,1820,4080,2,0,2,3,8,1820,0,1937,1987,1,98107,47.6735,-122.401,2160,5400
11424,360000,4,2,2680,18768,1,0,0,5,8,2680,0,1965,0,0,98001,47.3182,-122.279,1230,15750
11425,1680000,4,4.75,4790,25412,2,0,0,3,12,4790,0,1999,0,0,98074,47.603,-122.012,3830,16314
11426,675000,5,2,2420,21000,1.5,0,0,3,8,2420,0,1966,0,0,98033,47.677,-122.165,1940,8085
11427,345000,2,1,1130,8081,1,0,0,4,7,1130,0,1921,0,0,98133,47.7064,-122.355,1220,7800
11428,229000,4,1,1320,5000,1.5,0,0,3,7,1320,0,1928,0,0,98106,47.5457,-122.363,1640,5164
11429,300000,3,1,1290,12415,1.5,0,0,3,6,1290,0,1908,0,0,98070,47.3719,-122.461,1620,12415
11430,392500,3,3.25,1600,1289,3,0,0,3,8,1600,0,1998,0,0,98117,47.6957,-122.375,1600,1376
11431,552000,3,1,1120,2300,1,0,0,4,7,820,300,1912,0,0,98117,47.6797,-122.384,1430,5100
11432,457000,2,1.75,2060,7192,1,0,0,3,7,1420,640,1940,0,0,98125,47.7038,-122.317,1860,7140
11433,237000,3,2,1210,6634,1,0,0,4,7,1210,0,1985,0,0,98031,47.4097,-122.193,1560,7200
11434,399950,3,2.25,1560,11997,1,0,0,3,7,1260,300,1988,0,0,98065,47.5378,-121.742,1820,36590
11435,605000,3,2.25,2260,17114,2,0,0,3,7,2260,0,1990,0,0,98155,47.7537,-122.296,2360,14893
11436,513000,4,2.5,1930,8040,1,0,0,3,7,1380,550,1978,0,0,98034,47.7283,-122.218,2080,7200
11437,772500,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,0,98033,47.6874,-122.161,3220,5083
11438,765000,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,0,98033,47.6874,-122.161,3220,5083
